Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
891-42-3707,A,Yangon,Normal,Male,Health and beauty,19.3,1,0.965,20.265,03/30/2019,16:34,Ewallet,19.3,4.7619,0.965,9.3
215-19-1284,A,Yangon,Normal,Female,Health and beauty,57.32,5,14.33,300.93,02/24/2019,16:50,Ewallet,286.6,4.7619,14.33,6.1
573-63-4455,A,Yangon,Normal,Male,Health and beauty,95.52,6,28.656,601.776,03/31/2019,17:01,Credit card,573.12,4.7619,28.656,8.4
490-53-6316,B,Mandalay,Normal,Male,Electronic accessories,38.65,10,19.325,405.825,03/08/2019,16:31,Ewallet,386.5,4.7619,19.325,6.6
218-41-2639,B,Mandalay,Normal,Male,Health and beauty,84.25,2,8.425,176.925,01/21/2019,13:14,Ewallet,168.5,4.7619,8.425,5.3
239-60-8029,B,Mandalay,Member,Male,Food and beverages,55.96,4,11.192,235.032,01/21/2019,13:43,Cash,223.84,4.7619,11.192,6.5
526-64-3586,B,Mandalay,Member,Female,Home and lifestyle,54.62,1,2.731,57.351,03/25/2019,15:50,Cash,54.62,4.7619,2.731,4.2
637-27-8428,B,Mandalay,Normal,Male,Food and beverages,25.58,7,8.953,188.013,03/06/2019,14:40,Cash,179.06,4.7619,8.953,7.1
856-37-1272,B,Mandalay,Member,Male,Electronic accessories,14.18,6,4.254,89.334,03/28/2019,12:42,Ewallet,85.08,4.7619,4.254,4.5
888-87-4839,B,Mandalay,Normal,Female,Food and beverages,88.11,3,13.2165,277.5465,01/04/2019,17:31,Credit card,264.33,4.7619,13.2165,5.9
944-75-8662,B,Mandalay,Member,Male,Fashion accessories,22.36,5,5.59,117.39,01/19/2019,18:53,Credit card,111.8,4.7619,5.59,4.3
472-70-9601,C,Naypyitaw,Member,Female,Food and beverages,77.44,3,11.616,243.936,02/04/2019,15:08,Cash,232.32,4.7619,11.616,7.2
726-63-4100,A,Yangon,Normal,Male,Sports and travel,88.16,9,39.672,833.112,01/20/2019,12:04,Credit card,793.44,4.7619,39.672,8.5
993-11-1800,B,Mandalay,Member,Male,Electronic accessories,10.63,7,3.7205,78.1305,02/07/2019,11:24,Ewallet,74.41,4.7619,3.7205,8.5
571-23-3677,C,Naypyitaw,Member,Female,Electronic accessories,66.1,4,13.22,277.62,02/04/2019,11:04,Ewallet,264.4,4.7619,13.22,6.9
417-73-5716,A,Yangon,Normal,Male,Fashion accessories,51.83,5,12.9575,272.1075,03/24/2019,14:39,Cash,259.15,4.7619,12.9575,4.6
413-96-9663,B,Mandalay,Normal,Female,Sports and travel,40.15,8,16.06,337.26,02/21/2019,17:20,Credit card,321.2,4.7619,16.06,4.6
474-46-5120,B,Mandalay,Member,Female,Food and beverages,51.06,6,15.318,321.678,01/17/2019,20:58,Ewallet,306.36,4.7619,15.318,8.0
828-71-4107,A,Yangon,Member,Male,Health and beauty,93.46,6,28.038,588.798,03/11/2019,18:32,Ewallet,560.76,4.7619,28.038,4.0
320-10-2383,B,Mandalay,Normal,Female,Fashion accessories,46.98,6,14.094,295.974,02/14/2019,18:41,Cash,281.88,4.7619,14.094,4.8
965-88-9512,C,Naypyitaw,Normal,Female,Food and beverages,28.1,1,1.405,29.505,01/12/2019,13:22,Credit card,28.1,4.7619,1.405,9.4
734-25-9529,A,Yangon,Member,Male,Electronic accessories,49.61,6,14.883,312.543,03/07/2019,10:28,Credit card,297.66,4.7619,14.883,8.5
836-29-2875,A,Yangon,Normal,Female,Sports and travel,50.77,5,12.6925,266.5425,03/13/2019,10:23,Credit card,253.85,4.7619,12.6925,6.3
979-83-7036,B,Mandalay,Normal,Female,Sports and travel,25.74,2,2.574,54.054,02/24/2019,20:22,Ewallet,51.48,4.7619,2.574,7.4
679-57-3812,A,Yangon,Normal,Female,Home and lifestyle,88.86,10,44.43,933.03,03/22/2019,17:30,Cash,888.6,4.7619,44.43,7.5
877-14-5862,C,Naypyitaw,Member,Male,Food and beverages,49.14,4,9.828,206.388,02/16/2019,16:39,Credit card,196.56,4.7619,9.828,7.9
149-61-8918,A,Yangon,Member,Female,Electronic accessories,66.19,7,23.1665,486.4965,03/12/2019,14:54,Ewallet,463.33,4.7619,23.1665,4.7
159-90-6694,C,Naypyitaw,Normal,Male,Health and beauty,10.26,10,5.13,107.73,01/25/2019,13:34,Ewallet,102.6,4.7619,5.13,9.7
603-96-5146,C,Naypyitaw,Normal,Female,Fashion accessories,59.57,2,5.957,125.097,02/08/2019,11:54,Ewallet,119.14,4.7619,5.957,4.7
242-21-5218,C,Naypyitaw,Member,Female,Electronic accessories,86.62,10,43.31,909.51,03/19/2019,15:57,Credit card,866.2,4.7619,43.31,4.4
881-68-4435,A,Yangon,Member,Male,Fashion accessories,62.53,9,28.1385,590.9085,02/21/2019,11:12,Ewallet,562.77,4.7619,28.1385,4.6
115-96-4510,C,Naypyitaw,Normal,Male,Food and beverages,17.55,2,1.755,36.855,01/20/2019,19:39,Ewallet,35.1,4.7619,1.755,5.5
471-65-8704,A,Yangon,Member,Female,Fashion accessories,60.09,7,21.0315,441.6615,02/04/2019,14:01,Cash,420.63,4.7619,21.0315,8.2
409-68-8574,C,Naypyitaw,Normal,Male,Health and beauty,23.62,6,7.086,148.806,02/10/2019,10:46,Credit card,141.72,4.7619,7.086,4.4
980-23-2531,C,Naypyitaw,Normal,Male,Health and beauty,32.65,10,16.325,342.825,01/19/2019,15:04,Cash,326.5,4.7619,16.325,9.6
506-37-7538,A,Yangon,Normal,Female,Food and beverages,83.95,8,33.58,705.18,02/05/2019,10:08,Ewallet,671.6,4.7619,33.58,7.1
919-81-5458,B,Mandalay,Normal,Female,Food and beverages,48.41,1,2.4205,50.8305,03/14/2019,16:02,Credit card,48.41,4.7619,2.4205,5.9
670-38-3398,B,Mandalay,Normal,Male,Electronic accessories,34.7,5,8.675,182.175,02/23/2019,10:21,Ewallet,173.5,4.7619,8.675,4.5
268-77-3308,A,Yangon,Normal,Female,Sports and travel,21.17,9,9.5265,200.0565,02/21/2019,14:58,Credit card,190.53,4.7619,9.5265,8.7
949-17-7917,B,Mandalay,Normal,Female,Health and beauty,56.79,8,22.716,477.036,02/16/2019,15:11,Cash,454.32,4.7619,22.716,5.9
853-91-8536,B,Mandalay,Member,Male,Health and beauty,51.77,1,2.5885,54.3585,02/13/2019,17:45,Credit card,51.77,4.7619,2.5885,4.5
918-41-6031,A,Yangon,Member,Female,Health and beauty,72.81,8,29.124,611.604,01/09/2019,17:19,Ewallet,582.48,4.7619,29.124,9.2
911-38-9597,C,Naypyitaw,Normal,Female,Health and beauty,19.11,10,9.555,200.655,01/10/2019,19:14,Credit card,191.1,4.7619,9.555,4.8
210-21-3431,A,Yangon,Member,Male,Fashion accessories,42.77,4,8.554,179.634,03/03/2019,18:36,Credit card,171.08,4.7619,8.554,6.9
695-68-7442,B,Mandalay,Normal,Male,Health and beauty,71.84,4,14.368,301.728,01/28/2019,12:58,Ewallet,287.36,4.7619,14.368,8.0
189-19-7784,B,Mandalay,Member,Female,Home and lifestyle,24.89,7,8.7115,182.9415,02/28/2019,17:15,Ewallet,174.23,4.7619,8.7115,4.4
979-43-8249,A,Yangon,Normal,Male,Health and beauty,34.51,6,10.353,217.413,02/18/2019,12:02,Cash,207.06,4.7619,10.353,6.4
972-30-1898,A,Yangon,Member,Male,Food and beverages,94.78,8,37.912,796.152,03/07/2019,19:38,Cash,758.24,4.7619,37.912,9.1
565-44-5575,B,Mandalay,Normal,Female,Sports and travel,19.49,10,9.745,204.645,01/17/2019,17:31,Cash,194.9,4.7619,9.745,9.4
704-19-3444,C,Naypyitaw,Normal,Female,Fashion accessories,71.5,8,28.6,600.6,03/24/2019,14:45,Credit card,572.0,4.7619,28.6,7.9
597-43-2326,B,Mandalay,Member,Male,Food and beverages,70.2,4,14.04,294.84,03/10/2019,15:06,Credit card,280.8,4.7619,14.04,8.4
887-64-2576,A,Yangon,Normal,Female,Sports and travel,19.28,2,1.928,40.488,03/27/2019,10:44,Credit card,38.56,4.7619,1.928,6.2
656-55-6745,B,Mandalay,Member,Male,Sports and travel,25.21,9,11.3445,238.2345,01/07/2019,18:35,Ewallet,226.89,4.7619,11.3445,8.2
895-95-9068,B,Mandalay,Member,Female,Electronic accessories,14.17,8,5.668,119.028,03/11/2019,10:14,Ewallet,113.36,4.7619,5.668,9.2
253-16-8386,B,Mandalay,Member,Female,Sports and travel,27.56,10,13.78,289.38,03/25/2019,17:18,Cash,275.6,4.7619,13.78,9.1
531-45-4976,C,Naypyitaw,Member,Male,Health and beauty,41.75,6,12.525,263.025,02/03/2019,13:52,Ewallet,250.5,4.7619,12.525,8.9
783-96-4471,B,Mandalay,Normal,Female,Fashion accessories,36.95,4,7.39,155.19,03/19/2019,13:56,Credit card,147.8,4.7619,7.39,8.9
430-93-5820,B,Mandalay,Member,Male,Fashion accessories,79.8,9,35.91,754.11,01/15/2019,18:45,Credit card,718.2,4.7619,35.91,4.3
465-55-2371,C,Naypyitaw,Member,Female,Fashion accessories,25.09,2,2.509,52.689,03/14/2019,20:37,Credit card,50.18,4.7619,2.509,9.4
186-24-9061,C,Naypyitaw,Member,Male,Home and lifestyle,95.42,5,23.855,500.955,03/05/2019,11:21,Ewallet,477.1,4.7619,23.855,5.7
722-97-9089,C,Naypyitaw,Normal,Male,Health and beauty,21.79,4,4.358,91.518,01/24/2019,10:08,Ewallet,87.16,4.7619,4.358,5.0
534-70-7661,C,Naypyitaw,Normal,Female,Sports and travel,48.41,1,2.4205,50.8305,03/28/2019,20:56,Credit card,48.41,4.7619,2.4205,7.0
179-81-6431,C,Naypyitaw,Normal,Male,Health and beauty,75.11,10,37.555,788.655,03/06/2019,18:37,Cash,751.1,4.7619,37.555,7.5
984-43-7212,A,Yangon,Member,Male,Sports and travel,42.24,9,19.008,399.168,03/11/2019,10:58,Ewallet,380.16,4.7619,19.008,6.6
171-86-7631,C,Naypyitaw,Normal,Female,Electronic accessories,11.57,8,4.628,97.188,02/22/2019,14:17,Credit card,92.56,4.7619,4.628,5.1
645-66-3284,C,Naypyitaw,Normal,Male,Electronic accessories,35.63,3,5.3445,112.2345,03/13/2019,12:32,Credit card,106.89,4.7619,5.3445,7.2
151-13-4946,B,Mandalay,Normal,Female,Electronic accessories,32.22,1,1.611,33.831,01/28/2019,16:55,Credit card,32.22,4.7619,1.611,5.8
124-57-1425,B,Mandalay,Normal,Female,Fashion accessories,29.87,10,14.935,313.635,03/08/2019,11:23,Ewallet,298.7,4.7619,14.935,7.1
986-25-1194,A,Yangon,Member,Female,Home and lifestyle,42.78,2,4.278,89.838,01/26/2019,19:39,Credit card,85.56,4.7619,4.278,7.9
485-86-4236,B,Mandalay,Member,Male,Fashion accessories,79.96,9,35.982,755.622,01/16/2019,14:30,Credit card,719.64,4.7619,35.982,4.2
218-50-9826,A,Yangon,Normal,Female,Electronic accessories,24.91,2,2.491,-52.311,02/13/2019,10:28,Cash,49.82,4.7619,2.491,6.6
140-66-8387,B,Mandalay,Member,Male,Health and beauty,72.32,7,25.312,531.552,01/27/2019,16:54,Ewallet,506.24,4.7619,25.312,5.5
177-84-6769,B,Mandalay,Member,Female,Health and beauty,83.94,3,12.591,264.411,02/25/2019,12:45,Credit card,251.82,4.7619,12.591,9.1
629-46-4076,B,Mandalay,Member,Female,Food and beverages,98.38,9,44.271,929.691,02/03/2019,17:25,Credit card,885.42,4.7619,44.271,7.5
884-85-5430,C,Naypyitaw,Normal,Female,Fashion accessories,99.19,9,44.6355,937.3455,03/16/2019,18:35,Ewallet,892.71,4.7619,44.6355,6.6
256-14-5097,C,Naypyitaw,Normal,Female,Electronic accessories,85.89,2,8.589,180.369,03/17/2019,17:28,Credit card,171.78,4.7619,8.589,8.3
776-92-7401,C,Naypyitaw,Normal,Male,Health and beauty,58.82,8,23.528,494.088,02/28/2019,15:30,Cash,470.56,4.7619,23.528,6.7
690-67-8959,C,Naypyitaw,Member,Male,Fashion accessories,43.62,4,8.724,183.204,02/12/2019,19:20,Credit card,174.48,4.7619,8.724,8.7
969-96-8329,A,Yangon,Normal,Male,Health and beauty,52.61,7,18.4135,386.6835,02/28/2019,11:03,Cash,368.27,4.7619,18.4135,5.3
411-89-7729,C,Naypyitaw,Member,Female,Home and lifestyle,56.97,4,11.394,239.274,02/21/2019,15:30,Ewallet,227.88,4.7619,11.394,8.8
895-99-2736,A,Yangon,Member,Male,Health and beauty,69.37,3,10.4055,218.5155,02/16/2019,19:24,Cash,208.11,4.7619,10.4055,8.6
789-62-7398,B,Mandalay,Normal,Male,Electronic accessories,33.6,2,3.36,70.56,01/05/2019,13:35,Cash,67.2,4.7619,3.36,6.6
146-29-4450,B,Mandalay,Member,Female,Food and beverages,18.01,5,4.5025,94.5525,03/21/2019,12:21,Cash,90.05,4.7619,4.5025,7.2
327-89-7177,A,Yangon,Normal,Male,Food and beverages,35.27,6,10.581,222.201,02/22/2019,20:42,Cash,211.62,4.7619,10.581,8.1
534-97-3527,B,Mandalay,Member,Male,Home and lifestyle,74.01,1,3.7005,77.7105,02/16/2019,19:46,Cash,74.01,4.7619,3.7005,9.5
885-38-2379,C,Naypyitaw,Member,Male,Health and beauty,30.45,2,3.045,63.945,02/17/2019,20:13,Ewallet,60.9,4.7619,3.045,8.2
580-89-6008,B,Mandalay,Member,Female,Home and lifestyle,94.15,6,28.245,593.145,02/26/2019,14:40,Credit card,564.9,4.7619,28.245,4.0
997-47-4645,A,Yangon,Normal,Female,Home and lifestyle,92.95,4,18.59,390.39,02/10/2019,13:40,Ewallet,371.8,4.7619,18.59,5.1
517-65-5643,C,Naypyitaw,Member,Female,Fashion accessories,67.34,1,3.367,70.707,01/22/2019,18:20,Ewallet,67.34,4.7619,3.367,7.6
892-40-4026,B,Mandalay,Member,Male,Food and beverages,52.92,8,21.168,444.528,01/27/2019,19:01,Ewallet,423.36,4.7619,21.168,9.6
258-31-8456,B,Mandalay,Normal,Female,Fashion accessories,,9,41.2695,866.6595,03/15/2019,13:57,Cash,825.39,4.7619,41.2695,5.3
200-58-2028,B,Mandalay,Normal,Male,Food and beverages,36.36,6,10.908,229.068,03/09/2019,15:40,Cash,218.16,4.7619,10.908,5.8
877-32-8410,C,Naypyitaw,Normal,Female,Food and beverages,47.92,8,19.168,402.528,03/02/2019,19:17,Ewallet,383.36,4.7619,19.168,7.0
887-23-5780,B,Mandalay,Normal,Female,Sports and travel,72.5,6,21.75,456.75,03/21/2019,14:17,Credit card,435.0,4.7619,21.75,10.0
944-96-7647,C,Naypyitaw,Member,Female,Electronic accessories,62.12,9,27.954,587.034,03/13/2019,20:53,Credit card,559.08,4.7619,27.954,6.8
888-25-1734,A,Yangon,Member,Female,Home and lifestyle,72.73,10,36.365,763.665,03/03/2019,16:40,Credit card,727.3,4.7619,36.365,5.9
948-65-1466,A,Yangon,Normal,Female,Food and beverages,30.54,4,6.108,128.268,03/29/2019,20:56,Cash,122.16,4.7619,6.108,9.0
965-63-7483,B,Mandalay,Member,Female,Fashion accessories,35.65,3,5.3475,112.2975,02/23/2019,14:10,Credit card,106.95,4.7619,5.3475,7.3
728-89-4739,A,Yangon,Normal,Male,Food and beverages,41.77,10,20.885,438.585,02/24/2019,17:13,Ewallet,417.7,4.7619,20.885,6.6
212-55-2648,A,Yangon,Normal,Male,Sports and travel,21.87,5,5.4675,114.8175,02/21/2019,18:50,Ewallet,109.35,4.7619,5.4675,6.0
213-66-9632,B,Mandalay,Member,Male,Food and beverages,21.51,8,8.604,180.684,01/15/2019,20:44,Cash,172.08,4.7619,8.604,7.0
194-42-2735,B,Mandalay,Normal,Male,Food and beverages,96.33,10,48.165,1011.465,03/06/2019,11:22,Cash,963.3,4.7619,48.165,4.1
371-26-8510,B,Mandalay,Member,Male,Home and lifestyle,10.91,1,0.5455,11.4555,01/14/2019,15:17,Cash,10.91,4.7619,0.5455,8.8
200-76-4693,A,Yangon,Normal,Female,Food and beverages,40.6,4,8.12,170.52,03/07/2019,13:59,Credit card,162.4,4.7619,8.12,8.2
117-82-6468,C,Naypyitaw,Normal,Female,Food and beverages,69.56,5,17.39,365.19,01/07/2019,13:30,Credit card,347.8,4.7619,17.39,6.5
169-68-6858,A,Yangon,Normal,Female,Home and lifestyle,91.58,7,32.053,673.113,02/19/2019,20:11,Ewallet,641.06,4.7619,32.053,5.6
989-34-8703,C,Naypyitaw,Normal,Female,Sports and travel,84.5,9,38.025,798.525,02/12/2019,11:32,Cash,760.5,4.7619,38.025,5.3
933-22-7782,A,Yangon,Member,Male,Home and lifestyle,56.14,8,22.456,471.576,03/18/2019,17:11,Credit card,449.12,4.7619,22.456,5.1
318-30-5369,C,Naypyitaw,Member,Male,Sports and travel,85.71,8,34.284,719.964,02/10/2019,16:20,Ewallet,685.68,4.7619,34.284,4.5
843-24-8450,B,Mandalay,Normal,Female,Fashion accessories,38.51,8,15.404,323.484,03/21/2019,11:48,Credit card,308.08,4.7619,15.404,6.8
268-90-2459,A,Yangon,Member,Female,Fashion accessories,73.79,9,33.2055,697.3155,02/05/2019,11:56,Cash,664.11,4.7619,33.2055,6.4
470-45-4770,B,Mandalay,Normal,Male,Health and beauty,48.39,6,14.517,304.857,02/09/2019,14:08,Ewallet,290.34,4.7619,14.517,4.4
763-14-6137,B,Mandalay,Normal,Male,Electronic accessories,11.76,4,2.352,49.392,02/27/2019,20:47,Credit card,47.04,4.7619,2.352,6.9
364-74-3192,C,Naypyitaw,Member,Male,Food and beverages,36.69,10,18.345,385.245,01/23/2019,14:42,Credit card,366.9,4.7619,18.345,5.0
532-79-3888,B,Mandalay,Normal,Female,Electronic accessories,74.73,8,29.892,627.732,01/03/2019,15:26,Ewallet,597.84,4.7619,29.892,9.5
742-66-9651,A,Yangon,Normal,Male,Home and lifestyle,58.26,6,17.478,367.038,02/18/2019,18:56,Cash,349.56,4.7619,17.478,7.5
200-58-2028,B,Mandalay,Normal,Male,Food and beverages,36.36,6,10.908,229.068,03/09/2019,15:40,Cash,218.16,4.7619,10.908,5.8
649-88-9021,C,Naypyitaw,Member,Male,Sports and travel,41.88,3,6.282,131.922,03/06/2019,15:50,Cash,125.64,4.7619,6.282,6.9
687-26-3646,A,Yangon,Member,Male,Home and lifestyle,20.5,3,3.075,64.575,03/29/2019,17:16,Cash,61.5,4.7619,3.075,5.1
146-29-4450,B,Mandalay,Member,Female,Food and beverages,,5,4.5025,94.5525,03/21/2019,12:21,Cash,90.05,4.7619,4.5025,7.2
611-79-1780,A,Yangon,Member,Male,Sports and travel,81.7,1,4.085,85.785,03/06/2019,14:11,Credit card,81.7,4.7619,4.085,9.2
734-25-9529,A,Yangon,Member,Male,Electronic accessories,49.61,6,14.883,312.543,03/07/2019,10:28,Credit card,297.66,4.7619,14.883,8.5
226-37-7061,B,Mandalay,Normal,Male,Sports and travel,73.57,7,25.7495,540.7395,01/07/2019,16:57,Credit card,514.99,4.7619,25.7495,7.8
984-43-7212,A,Yangon,Member,Male,Sports and travel,42.24,9,19.008,399.168,03/11/2019,10:58,Ewallet,380.16,4.7619,19.008,6.6
272-35-2254,A,Yangon,Normal,Male,Home and lifestyle,42.39,3,6.3585,-133.5285,01/08/2019,17:22,Cash,127.17,4.7619,6.3585,6.4
387-92-8295,A,Yangon,Normal,Male,Food and beverages,85.21,10,42.605,894.705,01/21/2019,20:34,Ewallet,852.1,4.7619,42.605,7.8
535-91-2392,B,Mandalay,Member,Female,Health and beauty,34.8,7,12.18,255.78,02/25/2019,11:13,Ewallet,243.6,4.7619,12.18,6.8
669-63-1808,B,Mandalay,Normal,Male,Health and beauty,94.01,7,32.9035,690.9735,02/03/2019,14:34,Ewallet,658.07,4.7619,32.9035,9.5
243-72-9713,B,Mandalay,Normal,Male,Food and beverages,39.03,4,7.806,163.926,01/31/2019,17:29,Cash,156.12,4.7619,7.806,8.8
906-36-2004,A,Yangon,Normal,Male,Health and beauty,,5,13.7925,289.6425,02/05/2019,18:20,Credit card,275.85,4.7619,13.7925,9.6
827-92-5114,A,Yangon,Normal,Female,Health and beauty,48.14,6,14.442,303.282,03/25/2019,19:49,Ewallet,288.84,4.7619,14.442,9.3
289-76-6119,A,Yangon,Normal,Female,Fashion accessories,75.47,5,18.8675,396.2175,01/29/2019,20:17,Cash,377.35,4.7619,18.8675,5.7
368-91-2916,A,Yangon,Normal,Male,Food and beverages,68.44,6,20.532,431.172,01/23/2019,19:52,Cash,410.64,4.7619,20.532,6.4
249-38-9412,B,Mandalay,Normal,Male,Home and lifestyle,63.87,3,9.5805,201.1905,02/28/2019,13:15,Cash,191.61,4.7619,9.5805,6.7
202-70-4221,B,Mandalay,Normal,Male,Home and lifestyle,44.29,1,2.2145,46.5045,01/15/2019,10:14,Cash,44.29,4.7619,2.2145,4.3
614-53-2348,B,Mandalay,Normal,Female,Sports and travel,87.27,5,21.8175,458.1675,03/22/2019,15:57,Ewallet,436.35,4.7619,21.8175,5.7
790-96-4057,A,Yangon,Member,Male,Electronic accessories,27.84,9,12.528,263.088,03/29/2019,13:17,Cash,250.56,4.7619,12.528,5.7
441-27-3096,B,Mandalay,Normal,Female,Home and lifestyle,32.2,4,6.44,135.24,03/30/2019,20:23,Credit card,128.8,4.7619,6.44,4.2
127-90-3843,A,Yangon,Member,Female,Sports and travel,96.62,4,19.324,405.804,02/13/2019,15:47,Cash,386.48,4.7619,19.324,9.8
210-61-5849,B,Mandalay,Normal,Female,Fashion accessories,94.49,6,28.347,595.287,02/16/2019,12:03,Cash,566.94,4.7619,28.347,5.3
435-49-6054,B,Mandalay,Member,Female,Food and beverages,78.02,4,15.604,327.684,03/30/2019,13:25,Cash,312.08,4.7619,15.604,4.1
103-37-6865,B,Mandalay,Member,Male,Electronic accessories,58.93,9,26.5185,556.8885,02/04/2019,18:59,Cash,530.37,4.7619,26.5185,8.9
840-36-7481,A,Yangon,Member,Female,Fashion accessories,59.84,7,20.944,439.824,01/29/2019,18:34,Ewallet,418.88,4.7619,20.944,6.2
228-56-3552,A,Yangon,Normal,Female,Home and lifestyle,29.16,9,13.122,275.562,01/05/2019,17:18,Credit card,262.44,4.7619,13.122,7.7
438-73-3972,B,Mandalay,Normal,Female,Food and beverages,47.54,7,16.639,349.419,03/24/2019,19:35,Cash,332.78,4.7619,16.639,4.7
157-45-8351,C,Naypyitaw,Normal,Female,Home and lifestyle,75.31,1,3.7655,79.0755,01/31/2019,17:42,Ewallet,75.31,4.7619,3.7655,5.3
697-63-5199,C,Naypyitaw,Member,Female,Sports and travel,63.23,1,3.1615,66.3915,02/26/2019,11:34,Credit card,63.23,4.7619,3.1615,9.4
524-52-9692,C,Naypyitaw,Normal,Female,Food and beverages,63.75,4,12.75,267.75,01/24/2019,19:10,Cash,255.0,4.7619,12.75,6.5
584-38-8221,B,Mandalay,Normal,Female,Sports and travel,56.28,4,11.256,236.376,03/17/2019,16:21,Credit card,225.12,4.7619,11.256,4.4
